   1.0221618e+02   2.8602761e+01   2.5212700e+03
   1.0220448e+02   2.8493579e+01   1.9205200e+03
   0.0000000e+00   7.9507371e-01   7.9507371e-01
   1.0000000e-01   8.5868796e-01   7.3671401e-01
   2.0000000e-01   9.1856749e-01   6.9439114e-01
   3.0000000e-01   9.6992630e-01   6.5885766e-01
   4.0000000e-01   1.0000000e+00   5.9343871e-01
   5.0000000e-01   9.9039123e-01   4.6415694e-01
   6.0000000e-01   9.3831046e-01   2.7709410e-01
   7.0000000e-01   8.6767388e-01   7.4450346e-02
   8.0000000e-01   8.0950645e-01  -1.0760117e-01
   9.0000000e-01   7.7032788e-01  -2.6424528e-01
   1.0000000e+00   7.2429576e-01  -4.0092554e-01
   1.1000000e+00   6.3829666e-01  -5.0482344e-01
   1.2000000e+00   5.0291893e-01  -5.5747864e-01
   1.3000000e+00   3.3849111e-01  -5.7063855e-01
   1.4000000e+00   1.7443403e-01  -5.8522162e-01
   1.5000000e+00   2.6378829e-02  -6.2424225e-01
   1.6000000e+00  -1.0788826e-01  -6.6279488e-01
   1.7000000e+00  -2.3603310e-01  -6.6143596e-01
   1.8000000e+00  -3.5933457e-01  -6.2182003e-01
   1.9000000e+00  -4.7140135e-01  -5.9022778e-01
   2.0000000e+00  -5.6308544e-01  -6.0432057e-01
   2.1000000e+00  -6.2598305e-01  -6.5234032e-01
   2.2000000e+00  -6.5389286e-01  -6.9163691e-01
   2.3000000e+00  -6.4510591e-01  -6.9440635e-01
   2.4000000e+00  -6.0466456e-01  -6.6398942e-01
   2.5000000e+00  -5.4389077e-01  -6.1535457e-01
   2.6000000e+00  -4.7809303e-01  -5.5565605e-01
   2.7000000e+00  -4.2434639e-01  -4.8408964e-01
   2.8000000e+00  -3.9687549e-01  -3.9836324e-01
   2.9000000e+00  -3.9807946e-01  -2.9747309e-01
   3.0000000e+00  -4.1261090e-01  -1.8635000e-01
   3.1000000e+00  -4.1539797e-01  -8.0541170e-02
   3.2000000e+00  -3.9067928e-01   2.5509484e-03
   3.3000000e+00  -3.4360606e-01   6.1372370e-02
   3.4000000e+00  -2.9231095e-01   1.0982555e-01
   3.5000000e+00  -2.5071592e-01   1.5235767e-01
   3.6000000e+00  -2.2085711e-01   1.7033238e-01
   3.7000000e+00  -1.9818751e-01   1.4840634e-01
   3.8000000e+00  -1.7821976e-01   1.1030578e-01
   3.9000000e+00  -1.5766605e-01   1.0851983e-01
   4.0000000e+00  -1.3476681e-01   1.6999011e-01
   4.1000000e+00  -1.1172219e-01   2.6472602e-01
   4.2000000e+00  -9.3845044e-02   3.4025286e-01
   4.3000000e+00  -8.3451369e-02   3.7895719e-01
   4.4000000e+00  -7.6452868e-02   4.0551466e-01
   4.5000000e+00  -6.6669368e-02   4.3954187e-01
   4.6000000e+00  -5.0370231e-02   4.6121480e-01
   4.7000000e+00  -2.4371997e-02   4.3722169e-01
   4.8000000e+00   1.4351882e-02   3.7107081e-01
