   1.0221618e+02   2.8602761e+01   2.5212700e+03
   1.0221610e+02   2.8205905e+01   1.9517000e+03
   0.0000000e+00  -5.8955093e-01  -5.8955093e-01
   1.0000000e-01  -6.2353638e-01  -5.5633937e-01
   2.0000000e-01  -6.7952131e-01  -5.0173488e-01
   3.0000000e-01  -7.5502307e-01  -4.2115040e-01
   4.0000000e-01  -8.1987613e-01  -3.2688035e-01
   5.0000000e-01  -8.3734665e-01  -2.3416230e-01
   6.0000000e-01  -7.9204925e-01  -1.5008857e-01
   7.0000000e-01  -7.0036124e-01  -7.3835509e-02
   8.0000000e-01  -5.9634040e-01  -4.2952992e-03
   9.0000000e-01  -5.0695740e-01   5.3496460e-02
   1.0000000e+00  -4.3563920e-01   8.8952468e-02
   1.1000000e+00  -3.6310202e-01   9.4092537e-02
   1.2000000e+00  -2.6202761e-01   7.3703726e-02
   1.3000000e+00  -1.1575641e-01   4.7727076e-02
   1.4000000e+00   6.9385839e-02   4.0416562e-02
   1.5000000e+00   2.6524406e-01   6.3668904e-02
   1.6000000e+00   4.3670088e-01   1.0988641e-01
   1.7000000e+00   5.6189250e-01   1.6074404e-01
   1.8000000e+00   6.4466295e-01   2.0089309e-01
   1.9000000e+00   7.1000118e-01   2.2176934e-01
   2.0000000e+00   7.8437925e-01   2.1608600e-01
   2.1000000e+00   8.7411783e-01   1.7758601e-01
   2.2000000e+00   9.5781596e-01   1.1267622e-01
   2.3000000e+00   1.0000000e+00   4.9734971e-02
   2.4000000e+00   9.7728816e-01   2.7212662e-02
   2.5000000e+00   8.9716057e-01   6.3719925e-02
   2.6000000e+00   7.9346744e-01   1.3777493e-01
   2.7000000e+00   7.0128474e-01   2.0089078e-01
   2.8000000e+00   6.3175793e-01   2.1593979e-01
   2.9000000e+00   5.6805147e-01   1.8639708e-01
   3.0000000e+00   4.8461174e-01   1.4978157e-01
   3.1000000e+00   3.7118099e-01   1.4296066e-01
   3.2000000e+00   2.4045698e-01   1.7288289e-01
   3.3000000e+00   1.1547820e-01   2.1824523e-01
   3.4000000e+00   1.1212124e-02   2.5543378e-01
