   1.0221618e+02   2.8602761e+01   2.5212700e+03
   1.0213658e+02   2.8115456e+01   1.7044300e+03
   0.0000000e+00  -6.6431387e-01  -6.6431387e-01
   1.0000000e-01  -7.1826518e-01  -5.7070527e-01
   2.0000000e-01  -7.1323657e-01  -4.8185009e-01
   3.0000000e-01  -6.6908272e-01  -4.2594184e-01
   4.0000000e-01  -6.2335882e-01  -3.8991835e-01
   5.0000000e-01  -6.0373192e-01  -3.3813783e-01
   6.0000000e-01  -6.1916671e-01  -2.5231084e-01
   7.0000000e-01  -6.6426389e-01  -1.4885660e-01
   8.0000000e-01  -7.2075815e-01  -6.0701604e-02
   9.0000000e-01  -7.5789300e-01  -9.8084445e-03
   1.0000000e+00  -7.4438933e-01   3.0005606e-03
   1.1000000e+00  -6.6912946e-01  -7.6543691e-03
   1.2000000e+00  -5.4983070e-01  -1.9090249e-02
   1.3000000e+00  -4.1791979e-01  -7.7874476e-03
   1.4000000e+00  -2.9345201e-01   3.8132338e-02
   1.5000000e+00  -1.7348632e-01   1.0868325e-01
   1.6000000e+00  -4.1710072e-02   1.7940124e-01
   1.7000000e+00   1.1218657e-01   2.3333110e-01
   1.8000000e+00   2.7950802e-01   2.7302730e-01
   1.9000000e+00   4.3518800e-01   3.0828750e-01
   2.0000000e+00   5.5547355e-01   3.3779332e-01
   2.1000000e+00   6.3849775e-01   3.5165719e-01
   2.2000000e+00   7.0806398e-01   3.5184380e-01
   2.3000000e+00   7.9148668e-01   3.5952364e-01
   2.4000000e+00   8.8945254e-01   3.9336304e-01
   2.5000000e+00   9.7041712e-01   4.4258401e-01
   2.6000000e+00   1.0000000e+00   4.7002791e-01
   2.7000000e+00   9.7686741e-01   4.4680880e-01
   2.8000000e+00   9.3660069e-01   3.8274664e-01
   2.9000000e+00   9.1809193e-01   3.2023363e-01
   3.0000000e+00   9.2575903e-01   2.9754648e-01
   3.1000000e+00   9.2333560e-01   3.1714709e-01
   3.2000000e+00   8.6323519e-01   3.4684544e-01
   3.3000000e+00   7.2528744e-01   3.4957548e-01
   3.4000000e+00   5.3454067e-01   3.1354393e-01
   3.5000000e+00   3.4553129e-01   2.5773845e-01
   3.6000000e+00   2.0450877e-01   2.1148300e-01
   3.7000000e+00   1.1851848e-01   1.8863516e-01
   3.8000000e+00   5.7838864e-02   1.7876092e-01
   3.9000000e+00  -9.5097014e-03   1.5988733e-01
   4.0000000e+00  -8.5258754e-02   1.1849420e-01
   4.1000000e+00  -1.4543888e-01   5.9137228e-02
   4.2000000e+00  -1.7725317e-01  -2.3112588e-03
   4.3000000e+00  -2.0440022e-01  -5.4451383e-02
   4.4000000e+00  -2.6700655e-01  -1.0168700e-01
   4.5000000e+00  -3.7461199e-01  -1.6003872e-01
   4.6000000e+00  -4.8491434e-01  -2.3779811e-01
   4.7000000e+00  -5.3541159e-01  -3.1790060e-01
   4.8000000e+00  -4.9824787e-01  -3.6417689e-01
   4.9000000e+00  -4.0469558e-01  -3.5304432e-01
   5.0000000e+00  -3.1832000e-01  -3.0085904e-01
   5.1000000e+00  -2.8513844e-01  -2.5400806e-01
   5.2000000e+00  -3.0417392e-01  -2.4690765e-01
   5.3000000e+00  -3.3658520e-01  -2.7137330e-01
   5.4000000e+00  -3.3932091e-01  -2.9006181e-01
   5.5000000e+00  -2.9706466e-01  -2.7665073e-01
   5.6000000e+00  -2.3270271e-01  -2.3743022e-01
   5.7000000e+00  -1.8999499e-01  -1.9602362e-01
   5.8000000e+00  -1.9897232e-01  -1.6668988e-01
   5.9000000e+00  -2.5030181e-01  -1.4693281e-01
   6.0000000e+00  -3.0329893e-01  -1.2865845e-01
   6.1000000e+00  -3.2384998e-01  -1.0710216e-01
   6.2000000e+00  -3.1564789e-01  -8.0314299e-02
   6.3000000e+00  -3.1036529e-01  -4.9426267e-02
   6.4000000e+00  -3.2612248e-01  -2.2632082e-02
   6.5000000e+00  -3.4242321e-01  -1.0978450e-02
   6.6000000e+00  -3.2400830e-01  -1.2843102e-02
   6.7000000e+00  -2.6816583e-01  -6.8937365e-03
   6.8000000e+00  -2.1776055e-01   2.8900937e-02
