   1.0221618e+02   2.8602761e+01   2.5212700e+03
   1.0217688e+02   2.8547317e+01   1.7910000e+03
   0.0000000e+00   7.0194511e-01   7.0194511e-01
   1.0000000e-01   7.2388459e-01   6.4419677e-01
   2.0000000e-01   7.3110476e-01   5.4217340e-01
   3.0000000e-01   7.4412339e-01   4.1002216e-01
   4.0000000e-01   7.7683442e-01   2.7664634e-01
   5.0000000e-01   8.3418853e-01   1.6159918e-01
   6.0000000e-01   9.0771644e-01   5.7093042e-02
   7.0000000e-01   9.7330361e-01  -6.2461533e-02
   8.0000000e-01   1.0000000e+00  -2.0920101e-01
   9.0000000e-01   9.6723083e-01  -3.6086899e-01
   1.0000000e+00   8.7581044e-01  -4.7540522e-01
   1.1000000e+00   7.4368938e-01  -5.2874263e-01
   1.2000000e+00   5.9341182e-01  -5.3611602e-01
   1.3000000e+00   4.4311046e-01  -5.3421180e-01
   1.4000000e+00   3.0304242e-01  -5.4529693e-01
   1.5000000e+00   1.7353894e-01  -5.6270083e-01
   1.6000000e+00   4.6643520e-02  -5.6844671e-01
   1.7000000e+00  -8.2864432e-02  -5.5659686e-01
   1.8000000e+00  -2.0342449e-01  -5.3604273e-01
   1.9000000e+00  -2.8770637e-01  -5.1697532e-01
   2.0000000e+00  -3.1512700e-01  -5.0166029e-01
   2.1000000e+00  -2.9568412e-01  -4.8635877e-01
   2.2000000e+00  -2.6771744e-01  -4.6590694e-01
   2.3000000e+00  -2.6834285e-01  -4.3707630e-01
   2.4000000e+00  -3.0571450e-01  -4.0408891e-01
   2.5000000e+00  -3.6031025e-01  -3.8121800e-01
   2.6000000e+00  -4.1023579e-01  -3.8099916e-01
   2.7000000e+00  -4.5094086e-01  -3.9411941e-01
   2.8000000e+00  -4.8994170e-01  -3.8751249e-01
   2.9000000e+00  -5.2785815e-01  -3.3249635e-01
   3.0000000e+00  -5.5168646e-01  -2.3562088e-01
   3.1000000e+00  -5.4883932e-01  -1.3560230e-01
   3.2000000e+00  -5.2319960e-01  -6.8507087e-02
   3.3000000e+00  -4.9101300e-01  -3.9870067e-02
   3.4000000e+00  -4.6015333e-01  -2.8981756e-02
   3.5000000e+00  -4.1981659e-01  -1.0638922e-02
   3.6000000e+00  -3.5749209e-01   3.0972120e-02
   3.7000000e+00  -2.8511259e-01   9.8316880e-02
   3.8000000e+00  -2.3964489e-01   1.7634486e-01
   3.9000000e+00  -2.5005148e-01   2.3372225e-01
   4.0000000e+00  -3.0417668e-01   2.4260907e-01
   4.1000000e+00  -3.5447068e-01   2.0616334e-01
   4.2000000e+00  -3.6010501e-01   1.6190108e-01
   4.3000000e+00  -3.2180350e-01   1.5032008e-01
   4.4000000e+00  -2.7351037e-01   1.7967464e-01
   4.5000000e+00  -2.4291222e-01   2.2354804e-01
   4.6000000e+00  -2.2489639e-01   2.4966861e-01
   4.7000000e+00  -1.9319680e-01   2.4670228e-01
   4.8000000e+00  -1.3159608e-01   2.2665754e-01
   4.9000000e+00  -4.8842512e-02   2.1062983e-01
   5.0000000e+00   3.4080813e-02   2.1479897e-01
   5.1000000e+00   1.0393121e-01   2.4163767e-01
   5.2000000e+00   1.5984328e-01   2.7550598e-01
   5.3000000e+00   2.0359740e-01   2.8811306e-01
   5.4000000e+00   2.3279498e-01   2.5757938e-01
   5.5000000e+00   2.4555128e-01   1.8863284e-01
   5.6000000e+00   2.4770440e-01   1.1300477e-01
   5.7000000e+00   2.5098791e-01   6.5593929e-02
