   1.0221618e+02   2.8602761e+01   2.5212700e+03
   1.0216788e+02   2.8384277e+01   1.6619900e+03
   0.0000000e+00   2.6005749e-01   2.6005749e-01
   1.0000000e-01   3.3736897e-01   1.6915097e-01
   2.0000000e-01   3.9901190e-01   7.2550345e-02
   3.0000000e-01   4.4942570e-01  -1.6841956e-02
   4.0000000e-01   4.9926584e-01  -8.5577997e-02
   5.0000000e-01   5.5949830e-01  -1.2698975e-01
   6.0000000e-01   6.3188513e-01  -1.4483720e-01
   7.0000000e-01   7.0654823e-01  -1.4993783e-01
   8.0000000e-01   7.7213209e-01  -1.5434986e-01
   9.0000000e-01   8.2803269e-01  -1.6817335e-01
   1.0000000e+00   8.8301835e-01  -1.9747231e-01
   1.1000000e+00   9.4027246e-01  -2.4050482e-01
   1.2000000e+00   9.8662914e-01  -2.8637797e-01
   1.3000000e+00   1.0000000e+00  -3.2253555e-01
   1.4000000e+00   9.6761894e-01  -3.4727189e-01
   1.5000000e+00   8.9522129e-01  -3.7364291e-01
   1.6000000e+00   7.9817025e-01  -4.1828055e-01
   1.7000000e+00   6.8560809e-01  -4.8639873e-01
   1.8000000e+00   5.5493188e-01  -5.6917475e-01
   1.9000000e+00   4.0145244e-01  -6.5398011e-01
   2.0000000e+00   2.3200352e-01  -7.3236075e-01
   2.1000000e+00   6.7480827e-02  -7.9625593e-01
   2.2000000e+00  -6.9784568e-02  -8.3134644e-01
   2.3000000e+00  -1.7274986e-01  -8.2155233e-01
   2.4000000e+00  -2.5392383e-01  -7.6325411e-01
   2.5000000e+00  -3.3124239e-01  -6.7294832e-01
   2.6000000e+00  -4.0819028e-01  -5.7774844e-01
   2.7000000e+00  -4.6889772e-01  -4.9689806e-01
   2.8000000e+00  -4.9552224e-01  -4.3121654e-01
   2.9000000e+00  -4.9139854e-01  -3.6779562e-01
   3.0000000e+00  -4.8451502e-01  -2.9291054e-01
   3.1000000e+00  -5.0434664e-01  -2.0207258e-01
   3.2000000e+00  -5.5373927e-01  -1.0207654e-01
   3.3000000e+00  -6.0517398e-01  -6.1079109e-03
   3.4000000e+00  -6.2659412e-01   7.4899930e-02
   3.5000000e+00  -6.1067005e-01   1.4035154e-01
   3.6000000e+00  -5.7776599e-01   2.0165787e-01
   3.7000000e+00  -5.5197612e-01   2.7380224e-01
   3.8000000e+00  -5.3843105e-01   3.6143625e-01
   3.9000000e+00  -5.2532218e-01   4.5180218e-01
   4.0000000e+00  -5.0290400e-01   5.2318025e-01
   4.1000000e+00  -4.7355714e-01   5.6271423e-01
   4.2000000e+00  -4.4330858e-01   5.7652403e-01
   4.3000000e+00  -4.1160955e-01   5.8214056e-01
   4.4000000e+00  -3.7589530e-01   5.9202406e-01
   4.5000000e+00  -3.4243360e-01   6.0508445e-01
   4.6000000e+00  -3.2307447e-01   6.1114100e-01
   4.7000000e+00  -3.1791505e-01   5.9830037e-01
   4.8000000e+00  -3.0786378e-01   5.5565893e-01
   4.9000000e+00  -2.7199848e-01   4.7687481e-01
   5.0000000e+00  -2.1170569e-01   3.6990753e-01
   5.1000000e+00  -1.5158141e-01   2.6205939e-01
   5.2000000e+00  -1.1419215e-01   1.8483266e-01
