   1.0221618e+02   2.8602761e+01   2.5212700e+03
   1.0221345e+02   2.8176768e+01   1.9183100e+03
   0.0000000e+00  -7.8323822e-01  -7.8323822e-01
   1.0000000e-01  -8.9780394e-01  -6.4340525e-01
   2.0000000e-01  -9.6536115e-01  -5.0643089e-01
   3.0000000e-01  -9.8960411e-01  -3.8746767e-01
   4.0000000e-01  -9.9647157e-01  -2.8670065e-01
   5.0000000e-01  -1.0094636e+00  -1.9918514e-01
   6.0000000e-01  -1.0267091e+00  -1.2060862e-01
   7.0000000e-01  -1.0205530e+00  -4.5413186e-02
   8.0000000e-01  -9.5934488e-01   3.4003437e-02
   9.0000000e-01  -8.3355989e-01   1.2323994e-01
   1.0000000e+00  -6.6590881e-01   2.2249564e-01
   1.1000000e+00  -4.9647448e-01   3.2621827e-01
   1.2000000e+00  -3.5326308e-01   4.2139142e-01
   1.3000000e+00  -2.3305889e-01   4.8564390e-01
   1.4000000e+00  -1.1061061e-01   4.9550280e-01
   1.5000000e+00   3.2972921e-02   4.4658947e-01
   1.6000000e+00   1.9172318e-01   3.6715399e-01
   1.7000000e+00   3.4388734e-01   3.0474641e-01
   1.8000000e+00   4.7570262e-01   2.9214852e-01
   1.9000000e+00   5.9286553e-01   3.2223336e-01
   2.0000000e+00   7.0912383e-01   3.5326056e-01
   2.1000000e+00   8.2641722e-01   3.3830391e-01
   2.2000000e+00   9.2761230e-01   2.5699512e-01
   2.3000000e+00   9.8881903e-01   1.3206926e-01
   2.4000000e+00   1.0000000e+00   2.1360284e-02
   2.5000000e+00   9.7488855e-01  -1.6261349e-02
   2.6000000e+00   9.3956063e-01   3.5518112e-02
   2.7000000e+00   9.0861964e-01   1.3307978e-01
   2.8000000e+00   8.7208558e-01   2.0595137e-01
   2.9000000e+00   8.0737225e-01   2.1700172e-01
   3.0000000e+00   7.0478418e-01   1.9147309e-01
   3.1000000e+00   5.8059000e-01   1.8355265e-01
   3.2000000e+00   4.6579632e-01   2.1618073e-01
   3.3000000e+00   3.8278741e-01   2.5968648e-01
   3.4000000e+00   3.2872504e-01   2.7005824e-01
   3.5000000e+00   2.7481327e-01   2.4035280e-01
   3.6000000e+00   1.8270032e-01   2.0733824e-01
   3.7000000e+00   3.4133189e-02   2.0947626e-01
   3.8000000e+00  -1.4421546e-01   2.4586014e-01
   3.9000000e+00  -2.8939344e-01   2.8005799e-01
   4.0000000e+00  -3.5021501e-01   2.8082152e-01
   4.1000000e+00  -3.3422995e-01   2.5355513e-01
   4.2000000e+00  -3.0153382e-01   2.2982586e-01
   4.3000000e+00  -3.0653547e-01   2.2804174e-01
   4.4000000e+00  -3.4992221e-01   2.2832527e-01
   4.5000000e+00  -3.9229542e-01   1.8974529e-01
   4.6000000e+00  -4.0692916e-01   9.3987689e-02
   4.7000000e+00  -4.0534766e-01  -2.9660575e-02
   4.8000000e+00  -4.1010146e-01  -1.2659851e-01
   4.9000000e+00  -4.1695562e-01  -1.6721691e-01
   5.0000000e+00  -3.9614397e-01  -1.7533034e-01
   5.1000000e+00  -3.2804859e-01  -2.0472082e-01
   5.2000000e+00  -2.2841402e-01  -2.8544266e-01
   5.3000000e+00  -1.3693180e-01  -3.9224786e-01
   5.4000000e+00  -8.5751711e-02  -4.6584457e-01
   5.5000000e+00  -7.8730836e-02  -4.6615703e-01
   5.6000000e+00  -9.4562303e-02  -4.0722769e-01
   5.7000000e+00  -1.0687746e-01  -3.4365223e-01
   5.8000000e+00  -1.0598401e-01  -3.2530759e-01
   5.9000000e+00  -1.0579893e-01  -3.6272262e-01
   6.0000000e+00  -1.2801184e-01  -4.2787200e-01
   6.1000000e+00  -1.7626425e-01  -4.7936272e-01
   6.2000000e+00  -2.2733092e-01  -4.8643471e-01
   6.3000000e+00  -2.5096968e-01  -4.4044388e-01
   6.4000000e+00  -2.3798071e-01  -3.5789076e-01
   6.5000000e+00  -2.0709135e-01  -2.7543480e-01
   6.6000000e+00  -1.8717411e-01  -2.3002397e-01
   6.7000000e+00  -1.9670375e-01  -2.2950419e-01
   6.8000000e+00  -2.3651688e-01  -2.3991745e-01
   6.9000000e+00  -2.9160367e-01  -2.1031979e-01
   7.0000000e+00  -3.3522927e-01  -1.1880792e-01
   7.1000000e+00  -3.3971734e-01   4.2149712e-03
   7.2000000e+00  -2.9438569e-01   1.0034082e-01
   7.3000000e+00  -2.1414458e-01   1.3219090e-01
   7.4000000e+00  -1.2490110e-01   1.1166444e-01
   7.5000000e+00  -4.0205014e-02   8.6242915e-02
   7.6000000e+00   4.2294996e-02   1.0125632e-01
   7.7000000e+00   1.2223134e-01   1.6934329e-01
   7.8000000e+00   1.8544226e-01   2.6425326e-01
   7.9000000e+00   2.1937596e-01   3.3934215e-01
   8.0000000e+00   2.3298001e-01   3.6168732e-01
   8.1000000e+00   2.4864225e-01   3.4208148e-01
   8.2000000e+00   2.7304390e-01   3.3331965e-01
   8.3000000e+00   2.8771280e-01   3.8624861e-01
   8.4000000e+00   2.7656100e-01   4.9546130e-01
   8.5000000e+00   2.5554045e-01   5.9068729e-01
   8.6000000e+00   2.6165125e-01   5.9431360e-01
   8.7000000e+00   3.0971519e-01   4.9527694e-01
   8.8000000e+00   3.6906590e-01   3.6365408e-01
   8.9000000e+00   3.9019520e-01   2.8759575e-01
   9.0000000e+00   3.5171177e-01   2.9590935e-01
   9.1000000e+00   2.7665917e-01   3.4253117e-01
